"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"877","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","myo-inositol-1(or 4)-monophosphatase","01336","K01092","E3.1.3.25, IMPA, suhB","2010-347972"
"878","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","chorismate mutase / prephenate dehydrogenase","01190","K14187","tyrA","2010-347972"
"879","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","histidinol-phosphate aminotransferase","00572","K00817","hisC","2010-347972"
"880","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","histidinol-phosphate aminotransferase","00824","K00817","hisC","2010-347972"
"881","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","histidinol-phosphate aminotransferase","01238","K00817","hisC","2010-347972"
"882","Metabolism"," Biosynthesis of other secondary metabolites","  00401 Novobiocin biosynthesis [PATH:ko00401]","aromatic-amino-acid transaminase","01656","K00832","tyrB","2010-347972"
"883","Metabolism"," Biosynthesis of other secondary metabolites","  00405 Phenazine biosynthesis [PATH:ko00405]","aromatic-amino-acid transaminase","01656","K00832","tyrB","2010-347972"
"884","Metabolism"," Biosynthesis of other secondary metabolites","  00405 Phenazine biosynthesis [PATH:ko00405]","anthranilate synthase component I","00956","K01657","trpE","2010-347972"
"885","Metabolism"," Biosynthesis of other secondary metabolites","  00405 Phenazine biosynthesis [PATH:ko00405]","anthranilate synthase component II","00957","K01658","trpG","2010-347972"
"886","Metabolism"," Biosynthesis of other secondary metabolites","  00333 Prodigiosin biosyntheses [PATH:ko00333]","anthranilate synthase component II","00957","K01658","trpG","2010-347972"
"887","Metabolism"," Biosynthesis of other secondary metabolites","  00333 Prodigiosin biosyntheses [PATH:ko00333]","[acyl-carrier-protein] S-malonyltransferase","01290","K00645","fabD","2010-347972"
"888","Metabolism"," Biosynthesis of other secondary metabolites","  00333 Prodigiosin biosyntheses [PATH:ko00333]","3-oxoacyl-[acyl-carrier protein] reductase","00846","K00059","fabG","2010-347972"
"889","Metabolism"," Biosynthesis of other secondary metabolites","  00333 Prodigiosin biosyntheses [PATH:ko00333]","3-oxoacyl-[acyl-carrier protein] reductase","01291","K00059","fabG","2010-347972"
"890","Metabolism"," Biosynthesis of other secondary metabolites","  00333 Prodigiosin biosyntheses [PATH:ko00333]","enoyl-[acyl-carrier protein] reductase I","00762","K00208","fabI","2010-347972"
"891","Metabolism"," Xenobiotics biodegradation and metabolism","  00333 Prodigiosin biosyntheses [PATH:ko00333]","enoyl-[acyl-carrier protein] reductase I","00762","K00208","fabI","2010-347972"
"892","Metabolism"," Xenobiotics biodegradation and metabolism","  00362 Benzoate degradation [PATH:ko00362]","enoyl-[acyl-carrier protein] reductase I","00762","K00208","fabI","2010-347972"
"893","Metabolism"," Xenobiotics biodegradation and metabolism","  00362 Benzoate degradation [PATH:ko00362]","4-carboxymuconolactone decarboxylase","00305","K01607","pcaC","2010-347972"
"894","Metabolism"," Xenobiotics biodegradation and metabolism","  00362 Benzoate degradation [PATH:ko00362]","4-carboxymuconolactone decarboxylase","01006","K01607","pcaC","2010-347972"
"895","Metabolism"," Xenobiotics biodegradation and metabolism","  00362 Benzoate degradation [PATH:ko00362]","4-hydroxybenzoyl-CoA thioesterase","00787","K01075","E3.1.2.23","2010-347972"
"896","Metabolism"," Xenobiotics biodegradation and metabolism","  00627 Aminobenzoate degradation [PATH:ko00627]","4-hydroxybenzoyl-CoA thioesterase","00787","K01075","E3.1.2.23","2010-347972"
"897","Metabolism"," Xenobiotics biodegradation and metabolism","  00627 Aminobenzoate degradation [PATH:ko00627]","acetate CoA-transferase","01650","K19709","ydiF","2010-347972"
"898","Metabolism"," Xenobiotics biodegradation and metabolism","  00633 Nitrotoluene degradation [PATH:ko00633]","acetate CoA-transferase","01650","K19709","ydiF","2010-347972"
"899","Metabolism"," Xenobiotics biodegradation and metabolism","  00633 Nitrotoluene degradation [PATH:ko00633]","nitroreductase / dihydropteridine reductase","00887","K10679","nfnB, nfsB","2010-347972"
"900","Metabolism"," Xenobiotics biodegradation and metabolism","  00633 Nitrotoluene degradation [PATH:ko00633]","nitroreductase / dihydropteridine reductase","00888","K10679","nfnB, nfsB","2010-347972"
"901","Metabolism"," Xenobiotics biodegradation and metabolism","  00983 Drug metabolism - other enzymes [PATH:ko00983]","nitroreductase / dihydropteridine reductase","00888","K10679","nfnB, nfsB","2010-347972"
"902","Metabolism"," Xenobiotics biodegradation and metabolism","  00983 Drug metabolism - other enzymes [PATH:ko00983]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"903","Metabolism"," Xenobiotics biodegradation and metabolism","  00983 Drug metabolism - other enzymes [PATH:ko00983]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"904","Genetic Information Processing"," Xenobiotics biodegradation and metabolism","  00983 Drug metabolism - other enzymes [PATH:ko00983]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"905","Genetic Information Processing"," Transcription","  00983 Drug metabolism - other enzymes [PATH:ko00983]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"906","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"907","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit alpha","00236","K03040","rpoA","2010-347972"
"908","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit alpha","00436","K03040","rpoA","2010-347972"
"909","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit beta'","01235","K03046","rpoC","2010-347972"
"910","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit omega","00198","K03060","rpoZ","2010-347972"
"911","Genetic Information Processing"," Transcription","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit omega","00365","K03060","rpoZ","2010-347972"
"912","Genetic Information Processing"," Translation","  03020 RNA polymerase [PATH:ko03020]","DNA-directed RNA polymerase subunit omega","00365","K03060","rpoZ","2010-347972"
"913","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","DNA-directed RNA polymerase subunit omega","00365","K03060","rpoZ","2010-347972"
"914","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S1","01254","K02945","RP-S1, rpsA","2010-347972"
"915","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S1","01617","K02945","RP-S1, rpsA","2010-347972"
"916","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S2","01563","K02967","RP-S2, MRPS2, rpsB","2010-347972"
"917","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S3","00216","K02982","RP-S3, rpsC","2010-347972"
"918","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S3","00455","K02982","RP-S3, rpsC","2010-347972"
"919","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S4","00235","K02986","RP-S4, rpsD","2010-347972"
"920","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S4","00437","K02986","RP-S4, rpsD","2010-347972"
"921","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S5","00227","K02988","RP-S5, MRPS5, rpsE","2010-347972"
"922","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S5","00444","K02988","RP-S5, MRPS5, rpsE","2010-347972"
"923","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S6","01669","K02990","RP-S6, MRPS6, rpsF","2010-347972"
"924","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S7","01233","K02992","RP-S7, MRPS7, rpsG","2010-347972"
"925","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S8","00224","K02994","RP-S8, rpsH","2010-347972"
"926","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S8","00447","K02994","RP-S8, rpsH","2010-347972"
"927","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S10","00209","K02946","RP-S10, MRPS10, rpsJ","2010-347972"
"928","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S11","00234","K02948","RP-S11, MRPS11, rpsK","2010-347972"
"929","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S11","00438","K02948","RP-S11, MRPS11, rpsK","2010-347972"
"930","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S12","01234","K02950","RP-S12, MRPS12, rpsL","2010-347972"
"931","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S13","00233","K02952","RP-S13, rpsM","2010-347972"
"932","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S13","00439","K02952","RP-S13, rpsM","2010-347972"
"933","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S14","00223","K02954","RP-S14, MRPS14, rpsN","2010-347972"
"934","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S14","00448","K02954","RP-S14, MRPS14, rpsN","2010-347972"
"935","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S15","01206","K02956","RP-S15, MRPS15, rpsO","2010-347972"
"936","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S17","00219","K02961","RP-S17, MRPS17, rpsQ","2010-347972"
"937","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S17","00452","K02961","RP-S17, MRPS17, rpsQ","2010-347972"
"938","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S18","01667","K02963","RP-S18, MRPS18, rpsR","2010-347972"
"939","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S19","00214","K02965","RP-S19, rpsS","2010-347972"
"940","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S19","00457","K02965","RP-S19, rpsS","2010-347972"
"941","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S20","01724","K02968","RP-S20, rpsT","2010-347972"
"942","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","small subunit ribosomal protein S21","00663","K02970","RP-S21, MRPS21, rpsU","2010-347972"
"943","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L1","01226","K02863","RP-L1, MRPL1, rplA","2010-347972"
"944","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L2","00213","K02886","RP-L2, MRPL2, rplB","2010-347972"
"945","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L3","00210","K02906","RP-L3, MRPL3, rplC","2010-347972"
"946","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L4","00211","K02926","RP-L4, MRPL4, rplD","2010-347972"
"947","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L5","00222","K02931","RP-L5, MRPL5, rplE","2010-347972"
"948","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L5","00449","K02931","RP-L5, MRPL5, rplE","2010-347972"
"949","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L6","00225","K02933","RP-L6, MRPL6, rplF","2010-347972"
"950","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L6","00446","K02933","RP-L6, MRPL6, rplF","2010-347972"
"951","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L7/L12","01224","K02935","RP-L7, MRPL12, rplL","2010-347972"
"952","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L9","01666","K02939","RP-L9, MRPL9, rplI","2010-347972"
"953","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L10","01225","K02864","RP-L10, MRPL10, rplJ","2010-347972"
"954","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L11","01227","K02867","RP-L11, MRPL11, rplK","2010-347972"
"955","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L14","00220","K02874","RP-L14, MRPL14, rplN","2010-347972"
"956","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L14","00451","K02874","RP-L14, MRPL14, rplN","2010-347972"
"957","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L15","00228","K02876","RP-L15, MRPL15, rplO","2010-347972"
"958","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L15","00442","K02876","RP-L15, MRPL15, rplO","2010-347972"
"959","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L16","00217","K02878","RP-L16, MRPL16, rplP","2010-347972"
"960","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L16","00454","K02878","RP-L16, MRPL16, rplP","2010-347972"
"961","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L17","00237","K02879","RP-L17, MRPL17, rplQ","2010-347972"
"962","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L17","00435","K02879","RP-L17, MRPL17, rplQ","2010-347972"
"963","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L18","00226","K02881","RP-L18, MRPL18, rplR","2010-347972"
"964","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L18","00445","K02881","RP-L18, MRPL18, rplR","2010-347972"
"965","Genetic Information Processing"," Translation","  03010 Ribosome [PATH:ko03010]","large subunit ribosomal protein L20","01447","K02887","RP-L20, MRPL20, rplT","2010-347972"
