"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"965","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","single-strand DNA-binding protein","00045","K03111","ssb","H21O-S3"
"966","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","single-strand DNA-binding protein","00101","K03111","ssb","P20CDO-S2"
"967","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","single-strand DNA-binding protein","00137","K03111","ssb","P20CDO-S2"
"968","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","single-strand DNA-binding protein","00079","K03111","ssb","P20CDO-S3"
"969","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","single-strand DNA-binding protein","00023","K03111","ssb","P2CDO4"
"970","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","ribonuclease HI","00189","K03469","rnhA, RNASEH1","2010-378007-18092014_S17"
"971","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","ribonuclease HII","00010","K03470","rnhB","2010-115605-O_S76"
"972","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA polymerase I","00036","K02335","DPO1, polA","P13UCO-S3"
"973","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA ligase (NAD+)","00295","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"974","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA ligase (NAD+)","00326","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"975","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA ligase 1","00128","K10747","LIG1","2010-115605-O_S76"
"976","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA ligase 1","00180","K10747","LIG1","2010-115605-O_S76"
"977","Genetic Information Processing"," Replication and repair","  03030 DNA replication [PATH:ko03030]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"978","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"979","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA-3-methyladenine glycosylase I","00129","K01246","tag","2010-115605-O_S76"
"980","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA-3-methyladenine glycosylase I","00179","K01246","tag","2010-115605-O_S76"
"981","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA-3-methyladenine glycosylase I","00131","K01246","tag","2010-378007-18092014_S17"
"982","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","uracil-DNA glycosylase","00023","K03648","UNG, UDG","2010-112825_S50"
"983","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","uracil-DNA glycosylase","00225","K03648","UNG, UDG","2010-378007-18092014_S17"
"984","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","uracil-DNA glycosylase","00046","K03648","UNG, UDG","P21CDO-S4"
"985","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","exodeoxyribonuclease III","00017","K01142","E3.1.11.2, xthA","2010-112825_S50"
"986","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA polymerase I","00036","K02335","DPO1, polA","P13UCO-S3"
"987","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00009","K07462","recJ","GH124-slimy-large_S2"
"988","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00019","K07462","recJ","GH124-SMALL-CLEAR_S12"
"989","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00032","K07462","recJ","H21O-S2"
"990","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00046","K07462","recJ","P20CDO-S2"
"991","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00007","K07462","recJ","P20CDO-S3"
"992","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","single-stranded-DNA-specific exonuclease","00087","K07462","recJ","P2CDO4"
"993","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase (NAD+)","00295","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"994","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase (NAD+)","00326","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"995","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase 1","00128","K10747","LIG1","2010-115605-O_S76"
"996","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase 1","00180","K10747","LIG1","2010-115605-O_S76"
"997","Genetic Information Processing"," Replication and repair","  03410 Base excision repair [PATH:ko03410]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"998","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"999","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","excinuclease ABC subunit B","00108","K03702","uvrB","2009-173039_S57"
"1000","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","excinuclease ABC subunit B","00111","K03702","uvrB","2009-173039_S57"
"1001","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA polymerase I","00036","K02335","DPO1, polA","P13UCO-S3"
"1002","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase (NAD+)","00295","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"1003","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase (NAD+)","00326","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"1004","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase 1","00128","K10747","LIG1","2010-115605-O_S76"
"1005","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase 1","00180","K10747","LIG1","2010-115605-O_S76"
"1006","Genetic Information Processing"," Replication and repair","  03420 Nucleotide excision repair [PATH:ko03420]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"1007","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"1008","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA mismatch repair protein MutS2","00001","K07456","mutS2","2010-378007-18092014_S17"
"1009","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","exodeoxyribonuclease VII small subunit","00007","K03602","xseB","2010-378007-18092014_S17"
"1010","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00009","K07462","recJ","GH124-slimy-large_S2"
"1011","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00019","K07462","recJ","GH124-SMALL-CLEAR_S12"
"1012","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00032","K07462","recJ","H21O-S2"
"1013","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00046","K07462","recJ","P20CDO-S2"
"1014","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00007","K07462","recJ","P20CDO-S3"
"1015","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-stranded-DNA-specific exonuclease","00087","K07462","recJ","P2CDO4"
"1016","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00004","K03111","ssb","2009-130586_S47"
"1017","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00002","K03111","ssb","2009-42653_S25"
"1018","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00068","K03111","ssb","2009-42653_S25"
"1019","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00026","K03111","ssb","2010-113332-F_S66"
"1020","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00030","K03111","ssb","2010-25654-01092014_S15"
"1021","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00018","K03111","ssb","2010-25654-13102014_S52"
"1022","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00009","K03111","ssb","2012-164712_S61"
"1023","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00020","K03111","ssb","B124-slimy-small_S75"
"1024","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00045","K03111","ssb","H21O-S3"
"1025","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00101","K03111","ssb","P20CDO-S2"
"1026","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00137","K03111","ssb","P20CDO-S2"
"1027","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00079","K03111","ssb","P20CDO-S3"
"1028","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","single-strand DNA-binding protein","00023","K03111","ssb","P2CDO4"
"1029","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA polymerase III subunit delta'","00292","K02341","DPO3D2, holB","2010-115605-O_S76"
"1030","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase (NAD+)","00295","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"1031","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase (NAD+)","00326","K01972","E6.5.1.2, ligA, ligB","2010-115605-O_S76"
"1032","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA adenine methylase","00034","K06223","dam","H21O-S3"
"1033","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase 1","00128","K10747","LIG1","2010-115605-O_S76"
"1034","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase 1","00180","K10747","LIG1","2010-115605-O_S76"
"1035","Genetic Information Processing"," Replication and repair","  03430 Mismatch repair [PATH:ko03430]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"1036","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","DNA ligase 1","00132","K10747","LIG1","2010-378007-18092014_S17"
"1037","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00009","K07462","recJ","GH124-slimy-large_S2"
"1038","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00019","K07462","recJ","GH124-SMALL-CLEAR_S12"
"1039","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00032","K07462","recJ","H21O-S2"
"1040","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00046","K07462","recJ","P20CDO-S2"
"1041","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00007","K07462","recJ","P20CDO-S3"
"1042","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-stranded-DNA-specific exonuclease","00087","K07462","recJ","P2CDO4"
"1043","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-strand DNA-binding protein","00004","K03111","ssb","2009-130586_S47"
"1044","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-strand DNA-binding protein","00002","K03111","ssb","2009-42653_S25"
"1045","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-strand DNA-binding protein","00068","K03111","ssb","2009-42653_S25"
"1046","Genetic Information Processing"," Replication and repair","  03440 Homologous recombination [PATH:ko03440]","single-strand DNA-binding protein","00026","K03111","ssb","2010-113332-F_S66"
